timestamp,open,high,low,close,volume
2020-06-19,1.9400,1.9900,1.8750,1.9200,51434
2020-06-18,1.8900,1.9500,1.8600,1.9150,30540
2020-06-17,1.8400,1.9902,1.8000,1.8600,126019
2020-06-16,1.9400,2.2000,1.9000,1.9100,279079
2020-06-15,1.8000,1.9500,1.7600,1.9300,45368
2020-06-12,1.8400,1.9000,1.7500,1.8500,43067
2020-06-11,1.8600,1.9399,1.7300,1.8400,170144
2020-06-10,1.9600,1.9980,1.8550,1.9000,46167
2020-06-09,1.8900,2.1100,1.8500,1.9700,269853
2020-06-08,1.8600,1.8900,1.7716,1.8900,42973
2020-06-05,1.7900,1.8700,1.7500,1.7700,67803
2020-06-04,1.8300,1.8666,1.7300,1.8000,95467
2020-06-03,1.9700,1.9700,1.7972,1.8300,116566
2020-06-02,1.8000,2.0000,1.7600,1.9100,257224
2020-06-01,1.7200,1.8177,1.7000,1.8000,88213
2020-05-29,1.7400,1.7668,1.6583,1.7600,50445
2020-05-28,1.7100,1.7800,1.6901,1.7589,31335
2020-05-27,1.7600,1.8000,1.6800,1.7100,34342
2020-05-26,1.8400,1.8500,1.7200,1.7600,55736
2020-05-22,1.7400,1.7700,1.6700,1.7300,77413
2020-05-21,1.7700,1.7700,1.7000,1.7500,64121
2020-05-20,1.7900,1.7951,1.7100,1.7800,57153
2020-05-19,1.7200,1.8600,1.6800,1.7900,83102
2020-05-18,1.7400,1.8284,1.6900,1.7500,154213
2020-05-15,1.5100,1.6800,1.5000,1.6800,108365
2020-05-14,1.6100,1.6215,1.4300,1.5500,209610
2020-05-13,1.7200,1.7514,1.5882,1.6600,153563
2020-05-12,1.9300,1.9656,1.7100,1.7600,166131
2020-05-11,1.7500,2.0900,1.7240,1.8500,490848
2020-05-08,1.6800,1.7500,1.6500,1.7462,235115
2020-05-07,1.6300,1.6800,1.6100,1.6500,64757
2020-05-06,1.5900,1.6700,1.5800,1.6400,31847
2020-05-05,1.5900,1.7400,1.5900,1.6000,97165
2020-05-04,1.6100,1.6500,1.5500,1.5900,102007
2020-05-01,1.6700,1.6700,1.5800,1.6400,57135
2020-04-30,1.7400,1.7500,1.6300,1.6826,61771
2020-04-29,1.6400,1.7300,1.5800,1.7300,101927
2020-04-28,1.7900,1.8000,1.6300,1.6300,73325
2020-04-27,1.6700,1.7400,1.6100,1.7200,106991
2020-04-24,1.6700,1.7100,1.6100,1.6300,102482
2020-04-23,1.6100,1.7300,1.6100,1.6400,169478
2020-04-22,1.8100,1.8100,1.6200,1.6474,227319
2020-04-21,1.7500,1.8400,1.7300,1.7900,360788
2020-04-20,1.5100,1.7383,1.5000,1.6511,186586
2020-04-17,1.6000,1.7500,1.5100,1.5600,124856
2020-04-16,1.6300,1.6600,1.5500,1.5800,150685
2020-04-15,1.8500,1.8500,1.6800,1.7200,145733
2020-04-14,1.7400,2.0000,1.7000,1.9000,659917
2020-04-13,1.3300,1.7200,1.3300,1.5900,450976
2020-04-09,1.1500,1.3534,1.0900,1.1900,202821
2020-04-08,1.0500,1.1475,0.9760,1.0500,64491
2020-04-07,1.0100,1.0700,0.9500,1.0000,92239
2020-04-06,1.0000,1.0500,0.9300,1.0300,96308
2020-04-03,0.9700,1.0100,0.9153,0.9654,91636
2020-04-02,0.9800,1.0350,0.9701,1.0099,40030
2020-04-01,1.0000,1.0022,0.8707,0.9600,161262
2020-03-31,1.0100,1.0700,1.0000,1.0200,72553
2020-03-30,1.1000,1.1000,0.9600,1.0050,190574
2020-03-27,1.2200,1.2201,1.1000,1.1300,44485
2020-03-26,1.1315,1.3400,1.1000,1.1650,193534
2020-03-25,0.9400,1.2800,0.9100,1.1700,329676
2020-03-24,1.0100,1.0100,0.9499,0.9798,57973
2020-03-23,1.0200,1.0504,0.8802,0.9800,42438
2020-03-20,1.0000,1.1028,1.0000,1.0000,75622
2020-03-19,0.9495,1.0100,0.8300,0.9300,129692
2020-03-18,0.9924,1.0700,0.9000,0.9400,88542
2020-03-17,1.1200,1.1400,0.9200,1.0500,106918
2020-03-16,1.0100,1.1900,0.9000,1.1202,213426
2020-03-13,1.2600,1.3000,1.1503,1.2100,80880
2020-03-12,1.4000,1.4800,1.2000,1.2450,233756
2020-03-11,1.8000,1.8000,1.5100,1.5900,195787
2020-03-10,1.8500,1.9000,1.6315,1.7501,168773
2020-03-09,2.1500,2.1500,1.8200,1.8800,304364
2020-03-06,2.0000,2.2000,1.9100,2.1500,354740
2020-03-05,1.9200,2.0199,1.8900,2.0124,122770
2020-03-04,1.9400,1.9700,1.8873,1.9600,66425
2020-03-03,1.9300,1.9499,1.7618,1.8800,173891
2020-03-02,1.8300,2.0100,1.8300,1.9700,166989
2020-02-28,1.8100,1.8778,1.6700,1.8000,208754
2020-02-27,1.9100,2.0000,1.8000,1.9400,369201
2020-02-26,2.0200,2.0500,1.9000,1.9400,266316
2020-02-25,2.0500,2.0900,1.9600,2.0200,287070
2020-02-24,2.0000,2.0800,1.9600,1.9600,243834
2020-02-21,2.0800,2.1300,2.0200,2.0200,200164
2020-02-20,2.1400,2.1800,2.0500,2.1000,177082
2020-02-19,2.1300,2.1838,2.1000,2.1400,131697
2020-02-18,2.1500,2.1950,2.1000,2.1500,202108
2020-02-14,2.1200,2.1977,2.1000,2.1129,84661
2020-02-13,2.2300,2.3000,2.1100,2.1500,174539
2020-02-12,2.0800,2.2000,2.0800,2.1900,161745
2020-02-11,2.0800,2.1556,2.0800,2.1100,91420
2020-02-10,2.2100,2.2400,2.0700,2.1100,278679
2020-02-07,2.1300,2.1500,2.1000,2.1300,113663
2020-02-06,2.1500,2.1900,2.0700,2.0950,187531
2020-02-05,2.2500,2.2500,2.0700,2.1900,159792
2020-02-04,2.2200,2.2700,2.1100,2.1700,288267
