timestamp,open,high,low,close,volume
2020-06-19,17.5000,18.2000,17.3500,18.1100,396228
2020-06-18,17.0000,17.5000,16.8387,17.5000,86318
2020-06-17,16.7300,17.0100,16.4600,17.0000,95433
2020-06-16,17.2000,17.2000,16.5400,16.6700,85879
2020-06-15,15.6000,17.5000,15.6000,16.8900,125220
2020-06-12,16.0200,16.5300,15.4100,15.6700,69352
2020-06-11,16.9400,17.0500,15.5000,15.8000,76472
2020-06-10,16.9500,17.1000,16.3600,17.1000,94780
2020-06-09,16.9900,17.0600,16.3500,16.9200,110316
2020-06-08,15.7400,16.7500,15.7100,16.6500,79226
2020-06-05,16.6700,16.7000,15.7700,15.9500,77288
2020-06-04,17.1000,17.1000,16.0000,16.3500,57174
2020-06-03,17.1100,17.1400,16.4700,17.1200,66507
2020-06-02,16.9500,17.1200,16.7800,16.9100,146255
2020-06-01,16.2900,17.1700,16.2000,16.9400,117280
2020-05-29,16.3200,16.3500,15.2500,16.1800,68545
2020-05-28,16.8900,16.8900,16.1600,16.2400,45399
2020-05-27,17.3000,17.3000,16.5000,16.6300,75306
2020-05-26,16.8000,17.9973,16.1200,16.5000,421907
2020-05-22,16.8800,16.8800,16.5160,16.6500,83753
2020-05-21,16.5900,16.8100,16.4436,16.7000,47207
2020-05-20,16.8600,17.0000,16.4400,16.4500,50721
2020-05-19,16.5400,17.0000,16.2200,16.6700,33440
2020-05-18,16.3200,17.9800,16.3200,16.5000,79865
2020-05-15,16.1200,16.4400,16.1200,16.2800,43672
2020-05-14,16.0900,16.5000,16.0900,16.3700,91153
2020-05-13,16.4100,16.6500,16.1373,16.5000,69105
2020-05-12,15.8900,16.6500,15.8900,16.5700,94083
2020-05-11,16.1000,16.4300,15.9100,16.0700,26452
2020-05-08,15.5700,17.2900,15.0000,16.4050,104368
2020-05-07,15.5900,15.9500,15.5900,15.6700,47332
2020-05-06,15.2500,16.4130,15.2400,15.7500,97013
2020-05-05,14.5500,16.5000,14.5500,15.6200,140799
2020-05-04,15.7300,16.1100,15.2700,15.5000,80113
2020-05-01,15.2400,16.1200,14.9700,16.1100,62303
2020-04-30,15.7500,16.2299,15.0400,15.7600,39082
2020-04-29,16.0700,16.6400,16.0700,16.1800,65695
2020-04-28,15.9400,16.3100,15.9400,16.3100,70461
2020-04-27,15.8300,16.4800,15.6501,16.0300,34007
2020-04-24,15.7500,16.6497,15.7000,16.0300,56787
2020-04-23,15.6700,16.1850,15.6600,16.0100,51943
2020-04-22,14.7700,15.9800,14.5000,15.9700,38413
2020-04-21,14.0100,15.0700,13.6000,14.9100,361574
2020-04-20,14.6800,15.7438,14.5700,14.6100,140580
2020-04-17,16.6000,16.9300,14.7000,15.1000,241145
2020-04-16,17.6910,17.7800,15.9700,16.5300,95824
2020-04-15,17.0000,17.8800,16.9500,17.2800,48334
2020-04-14,17.7400,17.7400,17.1200,17.5800,140358
2020-04-13,17.7500,17.8300,17.2850,17.6900,56246
2020-04-09,17.7100,18.0000,17.5100,17.6900,62211
2020-04-08,17.3900,18.2500,17.3750,17.7200,95745
2020-04-07,17.8300,17.9500,17.3250,17.5000,99787
2020-04-06,18.1000,18.2000,17.1600,17.7000,93626
2020-04-03,18.0000,18.2200,16.5700,17.8000,172216
2020-04-02,16.2000,18.1500,15.6227,18.1500,83429
2020-04-01,15.8600,16.2500,15.2378,16.2500,20891
2020-03-31,15.7500,16.0000,14.8586,16.0000,32231
2020-03-30,15.5500,15.7500,15.0800,15.7200,59990
2020-03-27,14.1400,15.7500,14.1000,15.0200,86767
2020-03-26,14.0000,15.4900,13.7405,14.6900,118513
2020-03-25,13.5700,14.9200,12.8100,14.0200,100613
2020-03-24,13.2500,13.5000,12.6000,13.5000,121946
2020-03-23,13.8000,15.2200,12.5800,12.8500,107338
2020-03-20,12.3300,14.5000,12.3300,13.7500,526751
2020-03-19,10.5100,12.0000,10.5000,11.4900,115541
2020-03-18,12.9700,13.3600,10.2900,10.5000,158871
2020-03-17,14.0000,14.0000,10.7600,13.3200,136647
2020-03-16,14.1300,15.0600,13.7500,13.8700,99254
2020-03-13,14.8200,14.9700,14.1400,14.7000,89659
2020-03-12,15.0600,15.5150,13.0200,14.7000,89799
2020-03-11,15.6700,16.0100,15.0000,15.8200,29379
2020-03-10,15.0000,16.1900,14.8100,15.9500,106046
2020-03-09,15.3400,15.9600,14.6100,15.2400,124352
2020-03-06,16.7200,16.9500,16.0100,16.5400,101077
2020-03-05,16.5600,17.2200,16.5000,16.9400,76270
2020-03-04,16.5000,16.9000,16.3300,16.8100,49750
2020-03-03,16.3400,16.3800,16.0300,16.3500,69808
2020-03-02,16.3500,17.5217,16.0000,16.1100,116176
2020-02-28,16.6300,16.6300,15.5536,16.1500,229872
2020-02-27,15.8600,16.9600,15.6900,16.4200,67024
2020-02-26,15.9500,17.6900,15.6800,16.2000,463894
2020-02-25,15.3900,16.2400,15.0100,15.9200,33360
2020-02-24,15.9400,16.3600,15.3100,15.9200,21898
2020-02-21,16.4100,16.9900,16.0800,16.5000,24559
2020-02-20,16.1200,17.0250,15.4459,16.6500,84871
2020-02-19,16.3200,16.3500,15.4400,16.2100,65659
2020-02-18,16.3000,16.3100,15.8100,16.3100,35542
2020-02-14,16.0000,16.7580,16.0000,16.3200,16660
2020-02-13,15.8000,16.0500,15.5300,16.0000,11771
2020-02-12,15.8800,16.1500,15.5000,16.0000,22197
2020-02-11,16.2400,16.2500,15.4928,16.0000,9961
2020-02-10,15.6500,16.3750,15.3400,16.0000,25458
2020-02-07,15.7600,16.1500,14.4918,15.6500,49848
2020-02-06,14.7100,15.9600,13.6105,15.9500,65419
2020-02-05,14.6100,15.1900,14.1600,14.8000,41030
2020-02-04,14.4000,14.9100,14.1000,14.3100,58171
2020-02-03,13.2600,15.4700,13.2600,14.4000,61167
2020-01-31,13.4800,13.7000,12.9700,13.2700,32909
2020-01-30,12.7700,13.8308,12.7700,13.0000,26957
2020-01-29,12.7200,13.0000,12.7096,13.0000,34778
2020-01-28,12.9900,13.0825,12.6200,12.9000,32087
2020-01-27,12.9100,13.0450,12.2500,12.7600,22491
2020-01-24,12.6700,13.0000,12.5033,12.9000,33582
2020-01-23,13.0600,13.0600,12.2900,12.6500,31526
2020-01-22,12.8800,13.2100,12.6000,12.6000,21323
2020-01-21,11.6100,12.8700,11.6100,12.7000,93545
2020-01-17,11.2600,12.0000,11.2600,11.5100,218427
2020-01-16,11.1700,11.6350,11.1700,11.4000,105915
2020-01-15,11.1200,11.4000,11.1200,11.3000,30118
2020-01-14,11.1500,11.3000,11.1500,11.2300,7744
2020-01-13,11.1500,11.4400,11.1500,11.3000,28318
2020-01-10,11.2100,11.4650,11.1300,11.2700,20398
2020-01-09,11.0500,11.6000,11.0500,11.3000,20009
2020-01-08,11.1100,11.4600,11.1100,11.1100,21067
2020-01-07,11.2600,11.4900,11.0700,11.3200,55309
2020-01-06,10.6300,11.0700,10.4300,11.0500,38911
2020-01-03,11.0400,11.3600,10.7100,10.9500,39911
2020-01-02,10.8400,11.4500,10.8400,10.9900,30235
2019-12-31,10.4300,11.1350,10.3200,10.9800,39468
2019-12-30,10.5700,10.8100,10.5000,10.5000,24185
2019-12-27,10.4200,10.7750,10.3500,10.6600,13826
2019-12-26,10.4500,10.8300,10.2900,10.7500,4591
2019-12-24,10.4700,10.8100,10.4700,10.5000,6902
2019-12-23,10.7500,11.0000,10.4000,10.4000,35249
2019-12-20,10.6200,11.2300,10.5900,10.5900,80003
2019-12-19,10.2000,11.5000,10.2000,10.5200,106806
2019-12-18,10.1800,11.2000,10.0700,10.0800,124856
2019-12-17,10.6000,11.2800,10.0000,10.1000,131127
2019-12-16,11.8100,11.8100,10.6000,10.6600,203125
2019-12-13,11.5700,12.7700,10.7738,11.7300,101898
2019-12-12,10.6300,11.1500,9.9900,10.9200,78601
2019-12-11,10.2000,11.9100,9.9300,10.3000,130428
2019-12-10,9.9500,10.2000,9.8850,9.9800,101944
2019-12-09,10.2800,10.2800,9.7500,9.8100,74269
2019-12-06,10.2000,10.2000,9.3200,9.6500,20940
2019-12-05,10.1704,10.1704,9.3000,9.8700,34240
2019-12-04,9.9578,10.2000,9.9578,10.0100,16895
2019-12-03,9.8000,10.4000,9.6050,10.1500,42867
2019-12-02,9.7300,9.7500,9.4000,9.5900,34082
2019-11-29,9.4500,9.6600,9.0500,9.0501,50923
2019-11-27,8.8800,9.5500,8.7900,9.4300,190095
2019-11-26,8.7800,9.0100,8.7300,9.0100,142483
2019-11-25,8.6100,8.9200,8.5200,8.8300,65701
2019-11-22,8.4500,9.0000,8.2600,8.6000,86310
2019-11-21,8.1700,8.4600,7.8200,8.1100,62265
2019-11-20,8.7500,8.8500,8.0000,8.1100,55389
2019-11-19,8.9500,9.0200,8.5500,8.6000,12340
2019-11-18,8.5800,9.1366,8.5000,8.5000,63254
2019-11-15,8.8800,8.8800,8.4000,8.5400,25556
2019-11-14,9.6600,9.7500,8.7500,8.8900,140807
2019-11-13,9.8000,10.0000,9.4757,9.4900,93156
2019-11-12,9.6812,10.0265,9.5300,9.7500,29618
2019-11-11,10.0000,10.0000,9.5600,9.6000,14018
2019-11-08,9.9100,9.9500,9.6800,9.7100,23090
2019-11-07,10.1900,10.2000,9.7500,9.8200,70365
2019-11-06,10.2300,10.2300,9.7300,9.7930,89600
2019-11-05,10.1800,10.1800,10.1800,10.1800,148
2019-11-04,10.2100,10.2100,10.2100,10.2100,0
2019-11-01,10.2300,10.2300,10.2000,10.2100,225252
2019-10-31,10.1900,10.2200,10.1900,10.1900,367297
2019-10-30,10.2200,10.2200,10.1900,10.2100,641604
2019-10-29,10.2000,10.2200,10.1900,10.2100,1245428
2019-10-28,10.2100,10.2200,10.2000,10.2100,2494799
2019-10-25,10.1900,10.1900,10.1900,10.1900,178
2019-10-24,10.2200,10.2306,10.1900,10.2306,103437
2019-10-23,10.1900,10.1900,10.1900,10.1900,50986
2019-10-22,10.1900,10.1900,10.1900,10.1900,0
2019-10-21,10.2000,10.2000,10.1900,10.1900,49871
2019-10-18,10.2400,10.2400,10.2000,10.2000,13162
2019-10-17,10.1900,10.2400,10.1900,10.2200,106767
2019-10-16,10.1800,10.2400,10.1800,10.2000,198450
2019-10-15,10.1600,10.1600,10.1600,10.1600,300
2019-10-14,10.1700,10.1800,10.1500,10.1800,528905
2019-10-11,10.1800,10.1800,10.1800,10.1800,983454
2019-10-10,10.1600,10.1600,10.1600,10.1600,201
2019-10-09,10.1900,10.2000,10.1800,10.1800,25800
2019-10-08,10.1800,10.2000,10.1800,10.2000,351174
2019-10-07,10.1900,10.1900,10.1900,10.1900,8
2019-10-04,10.1990,10.2000,10.1700,10.1900,1055902
2019-10-03,10.1799,10.1800,10.1700,10.1700,12493
2019-10-02,10.1900,10.1900,10.1900,10.1900,50685
2019-10-01,10.1700,10.2000,10.1700,10.2000,134814
2019-09-30,10.1700,10.1800,10.1700,10.1800,40905
2019-09-27,10.2000,10.2000,10.2000,10.2000,0
2019-09-26,10.2000,10.2000,10.1800,10.2000,25014
2019-09-25,10.2000,10.2000,10.2000,10.2000,100
