timestamp,open,high,low,close,volume
2020-06-19,0.7500,0.7700,0.7001,0.7001,581633
2020-06-18,0.7250,0.7502,0.7000,0.7069,589335
2020-06-17,0.8209,0.8236,0.7510,0.7550,338810
2020-06-16,0.8800,0.9500,0.7660,0.7846,596977
2020-06-15,0.7500,0.9898,0.6701,0.8260,751997
2020-06-12,0.7500,0.8186,0.7212,0.7535,768135
2020-06-11,0.7030,0.7588,0.6620,0.6756,780362
2020-06-10,1.0100,1.0900,0.7500,0.7546,1278013
2020-06-09,1.1400,1.1400,0.9300,0.9414,949017
2020-06-08,1.1000,1.1700,1.0100,1.0800,1286663
2020-06-05,0.9300,0.9900,0.8500,0.9500,1099280
2020-06-04,0.6961,0.8049,0.6900,0.7901,775615
2020-06-03,0.6629,0.7212,0.6500,0.6800,1237978
2020-06-02,0.6500,0.6750,0.6378,0.6507,367232
2020-06-01,0.6718,0.6800,0.6240,0.6300,575065
2020-05-29,0.6264,0.6900,0.6068,0.6900,597765
2020-05-28,0.6633,0.6699,0.6210,0.6301,389541
2020-05-27,0.6800,0.6802,0.6200,0.6510,326215
2020-05-26,0.6195,0.6599,0.6012,0.6408,619124
2020-05-22,0.6200,0.6625,0.5840,0.5883,289098
2020-05-21,0.6400,0.6584,0.6101,0.6195,218999
2020-05-20,0.6386,0.6567,0.5900,0.6301,369117
2020-05-19,0.5821,0.6400,0.5821,0.6022,442483
2020-05-18,0.6170,0.6300,0.5601,0.6090,796557
2020-05-15,0.5550,0.5550,0.5200,0.5434,588194
2020-05-14,0.5369,0.5800,0.4700,0.5335,567783
2020-05-13,0.5820,0.5997,0.5348,0.5400,541269
2020-05-12,0.6143,0.6313,0.5700,0.5846,540125
2020-05-11,0.6685,0.6800,0.6067,0.6085,352492
2020-05-08,0.6500,0.6800,0.6100,0.6542,204880
2020-05-07,0.6700,0.6800,0.6200,0.6514,301392
2020-05-06,0.6739,0.6739,0.5900,0.6193,567736
2020-05-05,0.6400,0.6706,0.6200,0.6562,492321
2020-05-04,0.6850,0.6900,0.6100,0.6134,519696
2020-05-01,0.7553,0.7750,0.6204,0.6518,493637
2020-04-30,0.8070,0.8163,0.7538,0.7600,266424
2020-04-29,0.7600,0.8321,0.7495,0.8068,499286
2020-04-28,0.7200,0.7500,0.6802,0.7415,495473
2020-04-27,0.7150,0.7175,0.6550,0.7016,329850
2020-04-24,0.6666,0.7200,0.6600,0.7000,498833
2020-04-23,0.6000,0.6900,0.5800,0.6334,2297580
2020-04-22,0.5768,0.5900,0.5309,0.5748,1009098
2020-04-21,0.6090,0.6090,0.5250,0.5361,422784
2020-04-20,0.6780,0.7015,0.5713,0.5800,729037
2020-04-17,0.6693,0.6964,0.6242,0.6858,226817
2020-04-16,0.6511,0.6950,0.6103,0.6695,231978
2020-04-15,0.6961,0.7409,0.6104,0.6502,205832
2020-04-14,0.7500,0.8100,0.6813,0.6900,211030
2020-04-13,0.8310,0.8900,0.7501,0.7506,148498
2020-04-09,0.8000,0.8487,0.7113,0.8292,297564
2020-04-08,0.7182,0.8517,0.6800,0.8100,334388
2020-04-07,0.7000,0.7150,0.6781,0.7000,1755027
2020-04-06,0.6871,0.7600,0.6801,0.7000,306530
2020-04-03,0.7074,0.7327,0.6556,0.6713,402181
2020-04-02,0.6634,0.7709,0.6634,0.6940,184117
2020-04-01,0.7350,0.7390,0.6220,0.6673,123051
2020-03-31,0.6834,0.7598,0.6204,0.7500,453271
2020-03-30,0.7399,0.7499,0.6402,0.6865,201161
2020-03-27,0.7600,0.7600,0.5578,0.5671,534279
2020-03-26,0.8256,0.8256,0.7602,0.7800,201229
2020-03-25,0.9209,0.9500,0.7500,0.8000,576727
2020-03-24,0.8200,0.9499,0.8200,0.9400,204810
2020-03-23,0.9000,0.9700,0.8022,0.8511,100692
2020-03-20,0.9200,0.9421,0.7501,0.9000,1881461
2020-03-19,0.8086,0.9999,0.7500,0.9538,1137343
2020-03-18,0.9531,0.9800,0.7500,0.7971,506684
2020-03-17,1.0500,1.0500,0.9600,1.0000,694547
2020-03-16,1.0000,1.1500,0.9900,1.0300,359375
2020-03-13,1.0200,1.1800,0.8901,1.1800,529139
2020-03-12,0.9600,1.0500,0.8645,1.0300,674756
2020-03-11,1.0600,1.1050,1.0000,1.0200,483167
2020-03-10,1.1000,1.1200,0.9561,1.0600,601855
2020-03-09,1.1000,1.2200,1.0000,1.0100,709234
2020-03-06,1.3900,1.4300,1.2900,1.3000,409647
2020-03-05,1.5200,1.5700,1.3900,1.4000,493802
2020-03-04,1.5000,1.6400,1.4300,1.5500,386297
2020-03-03,1.5000,1.6800,1.4400,1.4700,604077
2020-03-02,1.4600,1.5100,1.3800,1.4400,605030
2020-02-28,1.4000,1.7400,1.4000,1.4600,1072091
