timestamp,open,high,low,close,volume
2020-06-19,63.3400,64.8800,62.5900,64.2900,1877994
2020-06-18,64.0000,66.0000,63.0700,64.0900,953645
2020-06-17,63.1200,65.2900,62.1900,64.4600,1044420
2020-06-16,65.4400,66.5700,62.1200,63.1000,1413305
2020-06-15,62.9600,64.4200,61.7200,63.5400,818574
2020-06-12,67.8400,68.0000,62.1100,63.9300,2060682
2020-06-11,66.2600,67.6500,62.9600,63.1200,1118302
2020-06-10,67.5300,70.3900,66.9200,68.3200,991897
2020-06-09,68.4900,68.5000,66.5300,66.7700,787530
2020-06-08,72.2500,72.3000,68.7700,69.1400,1063107
2020-06-05,67.8800,72.5050,67.8400,70.9800,1621866
2020-06-04,64.9900,68.1700,63.0670,66.9000,1003026
2020-06-03,65.0000,66.6300,64.4600,65.1000,958456
2020-06-02,64.3000,65.8400,62.4000,65.1300,856437
2020-06-01,63.5200,64.7200,62.0500,64.3800,962878
2020-05-29,61.0000,63.7200,60.2000,63.6300,1051535
2020-05-28,62.0000,63.8500,60.4700,60.8100,1105026
2020-05-27,64.7300,65.0623,59.0200,61.6700,1277626
2020-05-26,68.8800,69.6000,63.4700,63.9100,1783691
2020-05-22,66.0000,68.1400,65.7501,66.7800,1426683
2020-05-21,64.9700,67.8000,64.4200,66.2000,2007780
2020-05-20,59.8700,65.5000,59.3118,65.1700,3160285
2020-05-19,57.0100,61.1000,56.0000,57.9000,5509125
2020-05-18,55.9200,57.8400,54.5000,57.1400,2221407
2020-05-15,53.3500,57.2900,53.0000,56.6600,1169805
2020-05-14,54.0300,54.6000,52.6300,54.0600,1188500
2020-05-13,57.2100,60.6700,52.9000,55.8200,2847559
2020-05-12,61.1400,63.5500,56.4700,56.8600,2254105
2020-05-11,63.1100,63.2905,56.2900,60.2300,2913346
2020-05-08,60.7600,60.7600,58.3100,59.2800,1344846
2020-05-07,55.4700,60.1600,55.4700,59.3500,1128127
2020-05-06,56.0000,57.6300,54.5800,54.8500,1426108
2020-05-05,56.3000,57.5500,55.3700,56.2200,944992
2020-05-04,50.2600,55.7200,49.1100,55.7000,1046712
2020-05-01,52.9900,53.4000,49.8800,50.7700,1299548
2020-04-30,56.6400,56.6750,53.7500,53.8800,1108164
2020-04-29,59.0000,59.0000,56.2701,56.5100,1140432
2020-04-28,62.4400,62.8700,57.0900,57.3500,2129774
2020-04-27,59.5000,62.1200,57.2350,61.5200,1674039
2020-04-24,54.1900,59.1400,53.2000,58.5800,1863177
2020-04-23,55.9400,57.7600,53.7600,53.9100,1225860
2020-04-22,56.0800,56.5100,54.0000,55.5800,1242308
2020-04-21,56.9500,57.9400,53.8600,54.8000,1056949
2020-04-20,55.0000,61.3555,54.8250,58.5300,2083069
2020-04-17,55.6100,56.8000,53.6400,55.7100,3883912
2020-04-16,47.5500,52.6700,47.5500,52.5600,1875709
2020-04-15,46.8800,48.6050,45.5300,47.3700,945217
2020-04-14,47.3000,49.3100,46.6400,48.6700,1468286
2020-04-13,46.7600,47.0000,44.5000,45.9100,1120662
2020-04-09,43.7100,47.5332,43.6627,46.5000,1843027
2020-04-08,42.8600,43.7200,41.8000,43.0400,2099259
2020-04-07,44.5300,46.1000,41.7000,42.1300,1746764
2020-04-06,44.0000,45.3190,42.4800,43.3500,1331164
2020-04-03,42.7700,43.9700,41.3672,41.8800,543972
2020-04-02,42.0900,44.1100,41.4864,42.6100,582073
2020-04-01,44.8500,46.7200,42.2900,42.5100,930181
2020-03-31,46.7200,47.8550,45.4800,45.9600,823412
2020-03-30,48.0000,48.4482,45.0800,46.9600,829868
2020-03-27,46.4000,48.8300,43.7100,47.7700,1073705
2020-03-26,43.9600,49.6000,43.7700,46.5700,1185296
2020-03-25,49.0200,50.4900,46.8300,47.3200,1211707
2020-03-24,49.6600,50.7700,47.5900,48.8200,1017492
2020-03-23,48.8700,53.2700,47.3300,47.4400,1292111
2020-03-20,47.4900,52.4000,45.7700,48.6000,1251148
2020-03-19,42.3600,46.8700,41.3000,46.4300,948268
2020-03-18,40.6300,46.1600,39.2700,41.9700,971738
2020-03-17,41.2500,45.9700,38.9500,43.5500,1829779
2020-03-16,42.5900,46.1100,40.0850,40.3900,1108852
2020-03-13,52.9100,53.7186,42.9400,50.4700,1643235
2020-03-12,56.0100,56.8500,48.7200,49.4000,1688319
2020-03-11,64.3100,65.8750,61.2300,61.5100,732959
2020-03-10,65.2800,66.3100,61.1601,66.1700,729522
2020-03-09,63.4400,65.7100,61.6200,63.1400,964694
2020-03-06,68.8700,71.3200,66.8400,68.1600,673547
2020-03-05,71.0000,73.4900,70.5000,72.0000,485920
2020-03-04,73.0000,73.7558,70.9200,73.0100,572770
2020-03-03,74.1400,75.9950,69.2250,71.2200,911089
2020-03-02,72.9700,74.0600,69.6300,73.8400,930991
2020-02-28,64.5700,72.4800,63.9500,72.3300,1459753
2020-02-27,71.7000,72.5900,66.7800,66.7800,1193787
2020-02-26,73.0800,75.1000,72.0100,72.7000,954400
2020-02-25,77.1500,77.3250,72.5800,72.7100,956754
2020-02-24,77.0400,77.6800,75.7800,76.2500,861100
2020-02-21,82.5900,83.9800,79.9800,80.2000,1155643
2020-02-20,80.6100,83.4800,80.5000,82.4300,1158578
2020-02-19,85.5000,86.0000,78.6600,80.4500,2407333
2020-02-18,89.0800,89.3100,86.2350,88.2200,530188
2020-02-14,89.6500,90.6300,88.0853,89.3100,418066
2020-02-13,90.6000,91.4000,88.7200,89.5000,469504
2020-02-12,90.3300,92.0000,89.1900,91.5700,481721
2020-02-11,91.7300,92.2700,89.5796,90.0600,383229
2020-02-10,88.1000,90.8600,87.6100,90.6600,483407
2020-02-07,90.5000,91.3300,88.4700,88.6500,499706
2020-02-06,92.2600,92.8700,89.8800,89.9900,529382
2020-02-05,91.4600,94.5000,91.2900,91.8900,909550
2020-02-04,88.5100,91.4000,88.5000,89.6700,972511
2020-02-03,83.2700,87.5500,82.1200,87.3200,1035174
2020-01-31,81.8000,82.1900,79.1200,79.6900,593622
2020-01-30,82.0000,82.6500,79.7900,82.2400,749879
2020-01-29,84.1400,85.0000,82.6100,82.8200,552805
2020-01-28,83.9700,85.7400,83.4300,83.9600,723216
2020-01-27,85.5100,85.8700,83.0300,83.1200,1412381
2020-01-24,91.4200,91.4200,86.7500,87.2600,749604
2020-01-23,93.9100,94.7000,89.5000,89.7200,891030
2020-01-22,96.1000,96.6300,93.1800,93.8000,836466
2020-01-21,97.8400,98.2500,93.5496,95.8200,1462598
2020-01-17,97.5700,99.3600,96.8900,98.0400,1753858
2020-01-16,94.0600,98.8900,93.8900,97.4700,1933780
2020-01-15,91.7500,95.2000,90.5700,93.7200,949515
2020-01-14,86.6200,92.7700,85.4200,92.0800,1079512
2020-01-13,92.0000,92.0000,86.2800,86.6300,1065413
2020-01-10,91.1800,94.5900,90.2600,90.6000,890001
2020-01-09,92.7900,92.7900,90.2400,90.9800,840121
